mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
693.1205_1.0174,693.1205,1.0174,423400.64064999996,Cluster_693.1205_1.0174,1040.1808_1.0178;1062.163_1.0178;1078.1405_1.0186;1093.0931_1.0188;1409.2235_1.018;670.0947_1.0068;670.0978_1.0141;693.1205_1.0174,8
163.041_3.3433,163.041,3.3433,131174.82815,Cluster_163.041_3.3433,163.041_3.3433;361.0713_3.3425;363.0705_3.3428;425.0188_3.3412;651.1942_3.343;673.1765_3.343,6
179.0022_1.5137,179.0022,1.5137,150729.33595,Cluster_179.0022_1.5137,179.0022_1.5137;200.9845_1.516;278.928_1.5111;393.012_1.5073;423.9406_1.51;445.9235_1.5105,6
298.8821_0.5837,298.8821,0.5837,85851.34375,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
447.9602_1.1422,447.9602,1.1422,62291.189450000005,Cluster_447.9602_1.1422,445.9662_1.144;447.9602_1.1422;448.9644_1.1436,3
344.1361_2.5485,344.1361,2.5485,36424.996100000004,Cluster_164.0727_2.5485,164.0727_2.5485;344.1361_2.5485;351.1342_2.5484;384.0798_2.5484;418.0409_2.5481;547.1423_2.5477;548.1462_2.5482;564.1945_2.5483;583.1191_2.5482;615.1305_2.5478;683.268_2.5484;710.2247_2.5491;712.2216_2.5484,13
433.1373_2.3726,433.1373,2.3726,495808.5,Cluster_433.1373_2.3726,433.1373_2.3726;469.114_2.3718;471.1117_2.3719;479.1423_2.3741;501.123_2.3726;533.0611_2.3725;547.1295_2.3719;578.0587_2.3723,8
293.0203_0.66,293.0203,0.66,63164.9668,293.0203_0.66,293.0203_0.66,1
329.235_6.4841,329.235,6.4841,156246.07030000002,Cluster_329.235_6.4841,329.235_6.4841;397.2221_6.4847;428.1517_6.484;429.1583_6.4847,4
281.0378_1.5813,281.0378,1.5813,68864.27735,Cluster_243.064_1.585,243.064_1.585;279.0406_1.5825;281.0378_1.5813;289.0693_1.5851;311.0511_1.5843;341.0399_1.5782;387.986_1.5865;487.1329_1.5836;540.045_1.5843,9
379.0844_0.7166,379.0844,0.7166,149982.4766,Cluster_377.0869_0.7164,1145.2893_0.7267;1161.2673_0.7248;341.1093_0.7266;377.0869_0.7164;379.0844_0.7166;387.115_0.727;491.1616_0.726;515.1254_0.7264;803.1735_0.7196;819.1499_0.7172;982.2174_0.7166;990.2107_0.7298,12
351.1311_3.5198,351.1311,3.5198,86987.46484999999,Cluster_351.1311_3.5198,351.1311_3.5198;419.1159_3.5175,2
609.1895_0.7167,609.1895,0.7167,262584.6875,609.1895_0.7167,609.1895_0.7167,1
266.0925_2.2989,266.0925,2.2989,104596.52735,Cluster_312.097_2.2992,134.0477_2.2989;266.0925_2.2989;302.0682_2.2995;304.0654_2.2995;312.097_2.2992;586.0991_2.2986,6
343.1048_3.1056,343.1048,3.1056,425095.29689999996,Cluster_343.1048_3.1056,181.0519_3.1051;343.1048_3.1056;344.1116_3.098;379.0846_3.1081;381.0803_3.1087;406.0995_3.1087;443.0287_3.1049,7
242.941_0.5589,242.941,0.5589,87670.3008,242.941_0.5589,242.941_0.5589,1
337.0534_0.6577,337.0534,0.6577,138927.25785,337.0534_0.6577,337.0534_0.6577,1
401.1112_3.0769,401.1112,3.0769,150161.4141,Cluster_401.1112_3.0769,193.0515_3.078;355.1054_3.0771;391.0818_3.0765;401.1112_3.0769;423.0924_3.0771;500.0273_3.0778,6
163.041_2.898,163.041,2.898,236437.32815,Cluster_371.1007_2.9003,163.041_2.898;325.0949_2.8977;361.0718_2.8985;363.0701_2.8993;371.1007_2.9003;704.1056_2.8988,6
550.7656_0.5838,550.7656,0.5838,67972.03904999999,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
382.8433_0.5834,382.8433,0.5834,72811.28904999999,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
327.1103_3.1577,327.1103,3.1577,267842.70314999996,Cluster_327.1103_3.1577,165.0564_3.1581;327.1103_3.1577;363.0867_3.1572;395.0983_3.1601;426.027_3.1613;427.0343_3.1632,6
884.6117_0.5832,884.6117,0.5832,58499.4883,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
228.995_0.7364,228.995,0.7364,82066.8164,Cluster_226.9967_0.7375,226.9967_0.7375;228.995_0.7364,2
342.0459_1.3009,342.0459,1.3009,33732.46875,Cluster_128.0358_1.2989,128.0358_1.2989;129.0308_1.2944;279.0614_1.3023;308.1002_1.2986;342.0459_1.3009;372.9752_1.2999;394.9569_1.3044,7
168.9845_0.6793,168.9845,0.6793,102389.78905,168.9845_0.6793,168.9845_0.6793,1
323.1365_3.3527,323.1365,3.3527,126753.9219,323.1365_3.3527,323.1365_3.3527,1
271.0714_2.9828,271.0714,2.9828,52453.517550000004,Cluster_271.0714_2.9828,271.0714_2.9828;271.0714_2.9829;348.0068_2.9826;349.0133_2.9823,4
591.1779_0.7255,591.1779,0.7255,104172.5,591.1779_0.7255,591.1779_0.7255,1
147.0304_1.632,147.0304,1.632,99574.84375,147.0304_1.632,147.0304_1.632,1
802.6489_0.583,802.6489,0.583,57057.92385,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
365.0482_0.7081,365.0482,0.7081,102381.92185,365.0482_0.7081,365.0482_0.7081,1
325.1153_2.4568,325.1153,2.4568,75938.6602,Cluster_325.1153_2.4568,315.086_2.4576;325.1153_2.4568,2
563.2743_5.1256,563.2743,5.1256,154011.4297,Cluster_1081.5465_5.1244,1063.5328_5.1294;1081.5465_5.1244;1082.5477_5.1242;1084.5531_5.1258;1105.5034_5.1247;1117.5211_5.1254;1121.524_5.1246;1149.5307_5.1252;1179.5135_5.1187;1181.4715_5.1189;1199.4785_5.1254;540.2706_5.126;558.2593_5.1263;563.2743_5.1256;581.2621_5.1271;586.2761_5.1264,16
289.9377_1.105,289.9377,1.105,51599.494099999996,289.9377_1.105,289.9377_1.105,1
634.7267_0.5837,634.7267,0.5837,57501.34375,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
388.9397_0.5292,388.9397,0.5292,114651.32814999999,Cluster_272.9607_0.5308,114.989_0.5302;158.9795_0.5328;160.9776_0.5299;244.9651_0.5296;272.9607_0.5308;274.9593_0.5298;358.9452_0.5298;386.9411_0.53;388.9397_0.5292;472.925_0.5302;474.9233_0.5298;500.9209_0.5296;502.9199_0.5295;504.9156_0.5299,14
299.0794_2.466,299.0794,2.466,158604.14844999998,Cluster_299.0794_2.466,137.0248_2.4659;299.0794_2.466;337.0533_2.4651;345.0858_2.4658;367.0672_2.4657;444.0016_2.4662,6
321.0824_0.7435,321.0824,0.7435,73125.73045,Cluster_321.0824_0.7435,303.0725_0.7429;321.0824_0.7435,2
337.0463_2.3529,337.0463,2.3529,67743.61720000001,337.0463_2.3529,337.0463_2.3529,1
337.0793_1.0688,337.0793,1.0688,457798.0625,Cluster_337.0793_1.0688,337.0793_1.0688;338.0824_1.0689,2
565.1777_2.3263,565.1777,2.3263,85212.5664,Cluster_282.0863_2.3261,282.0863_2.3261;565.1777_2.3263;587.1589_2.326;601.1537_2.3265,4
718.6877_0.5835,718.6877,0.5835,57880.919949999996,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
350.0734_2.326,350.0734,2.326,66541.08205,Cluster_350.0734_2.326,350.0734_2.326;427.0086_2.327,2
477.1636_3.2655,477.1636,3.2655,321491.75,Cluster_477.1636_3.2655,431.157_3.265;467.134_3.2661;469.1324_3.2655;477.1636_3.2655;494.1528_3.2641;531.0816_3.2653,6
656.7983_4.2366,656.7983,4.2366,108778.05470000001,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
378.1356_2.5958,378.1356,2.5958,55889.61715,Cluster_378.1356_2.5958,378.1356_2.5958;400.1177_2.5922,2
111.0089_2.4912,111.0089,2.4912,190855.60940000002,Cluster_111.0089_2.4912,111.0089_2.4912;173.0098_2.4915;433.0618_2.4871,3
147.0459_2.5485,147.0459,2.5485,30446.7539,147.0459_2.5485,147.0459_2.5485,1
160.9776_0.5299,160.9776,0.5299,78527.37109999999,Cluster_272.9607_0.5308,114.989_0.5302;158.9795_0.5328;160.9776_0.5299;244.9651_0.5296;272.9607_0.5308;274.9593_0.5298;358.9452_0.5298;386.9411_0.53;388.9397_0.5292;472.925_0.5302;474.9233_0.5298;500.9209_0.5296;502.9199_0.5295;504.9156_0.5299,14
433.9645_1.1317,433.9645,1.1317,52718.996100000004,Cluster_435.9603_1.1314,417.9492_1.1334;433.9645_1.1317;435.9603_1.1314;436.9649_1.131;437.9659_1.1342;702.8793_1.137;718.8532_1.1349,7
261.0088_2.7627,261.0088,2.7627,105004.3867,261.0088_2.7627,261.0088_2.7627,1
326.9024_0.5602,326.9024,0.5602,67122.42970000001,Cluster_326.9024_0.5602,326.9024_0.5602;410.8636_0.5614,2
244.9651_0.5296,244.9651,0.5296,79836.60545,Cluster_272.9607_0.5308,114.989_0.5302;158.9795_0.5328;160.9776_0.5299;244.9651_0.5296;272.9607_0.5308;274.9593_0.5298;358.9452_0.5298;386.9411_0.53;388.9397_0.5292;472.925_0.5302;474.9233_0.5298;500.9209_0.5296;502.9199_0.5295;504.9156_0.5299,14
441.199_4.3296,441.199,4.3296,10353.0503,441.199_4.3296,441.199_4.3296,1
629.1855_2.6168,629.1855,2.6168,195625.4766,Cluster_629.1855_2.6168,629.1855_2.6168;651.1662_2.6163;682.0957_2.6173,3
425.0773_0.6828,425.0773,0.6828,55740.33595,Cluster_425.0773_0.6828,425.0766_0.6828;425.0773_0.6828,2
325.0949_2.8977,325.0949,2.8977,172302.625,Cluster_371.1007_2.9003,163.041_2.898;325.0949_2.8977;361.0718_2.8985;363.0701_2.8993;371.1007_2.9003;704.1056_2.8988,6
230.0125_0.635,230.0125,0.635,29325.9951,230.0125_0.635,230.0125_0.635,1
355.1054_3.0771,355.1054,3.0771,109046.21875,Cluster_401.1112_3.0769,193.0515_3.078;355.1054_3.0771;391.0818_3.0765;401.1112_3.0769;423.0924_3.0771;500.0273_3.0778,6
189.0039_0.7711,189.0039,0.7711,40357.37305,189.0039_0.7711,189.0039_0.7711,1
372.9752_1.2999,372.9752,1.2999,19231.71,Cluster_128.0358_1.2989,128.0358_1.2989;129.0308_1.2944;279.0614_1.3023;308.1002_1.2986;342.0459_1.3009;372.9752_1.2999;394.9569_1.3044,7
299.0921_3.5497,299.0921,3.5497,48734.494099999996,Cluster_309.121_3.5506,263.1149_3.5514;299.0921_3.5497;301.0895_3.5524;309.121_3.5506,4
771.2008_3.1523,771.2008,3.1523,106388.94535,Cluster_771.2008_3.1523,771.2008_3.1523;807.1757_3.1527;839.1864_3.1528;870.1185_3.1535;889.1345_3.1518,5
601.1375_0.6984,601.1375,0.6984,177073.96095,Cluster_601.1374_0.697,541.1368_0.7085;601.1374_0.697;601.1375_0.6984;602.1397_0.6977;763.1902_0.6944,5
288.9379_0.5382,288.9379,0.5382,70278.29685000001,Cluster_288.9379_0.5382,288.9379_0.5382;402.9182_0.5352;404.9169_0.535;516.8979_0.5339;518.8967_0.5335;532.877_0.538,6
406.074_0.6482,406.074,0.6482,25475.743150000002,Cluster_308.1007_0.6427,308.1007_0.6427;406.074_0.6482,2
142.0515_1.6636,142.0515,1.6636,131506.91015,Cluster_142.0515_1.6636,100.0405_1.6635;142.0515_1.6636;208.0238_1.6656;284.9588_1.6628;285.9648_1.6629;395.0711_1.6644;430.9809_1.6608,7
205.0365_2.477,205.0365,2.477,156484.28125,205.0365_2.477,205.0365_2.477,1
203.0202_0.7044,203.0202,0.7044,31235.134749999997,Cluster_221.0308_0.7037,203.0202_0.7044;221.0308_0.7037,2
318.1606_2.7777,318.1606,2.7777,98775.32029999999,Cluster_318.1606_2.7777,282.1838_2.7778;318.1606_2.7777;320.158_2.7783;345.1791_2.7841;382.1075_2.7838;396.1764_2.7877,6
295.1413_3.8493,295.1413,3.8493,45491.72655,295.1413_3.8493,295.1413_3.8493,1
466.8046_0.5845,466.8046,0.5845,48949.07225,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
427.1988_4.1989,427.1988,4.1989,58034.1426,Cluster_427.1988_4.1989,427.1988_4.1989;473.2044_4.2041,2
257.0673_0.5995,257.0673,0.5995,21583.27535,257.0673_0.5995,257.0673_0.5995,1
180.0604_0.6764,180.0604,0.6764,52365.03125,180.0604_0.6764,180.0604_0.6764,1
1336.5797_4.2427,1336.5797,4.2427,74849.8789,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
190.0519_3.814,190.0519,3.814,25210.3857,190.0519_3.814,190.0519_3.814,1
341.1093_0.7266,341.1093,0.7266,149908.47655000002,Cluster_377.0869_0.7164,1145.2893_0.7267;1161.2673_0.7248;341.1093_0.7266;377.0869_0.7164;379.0844_0.7166;387.115_0.727;491.1616_0.726;515.1254_0.7264;803.1735_0.7196;819.1499_0.7172;982.2174_0.7166;990.2107_0.7298,12
288.9898_0.6834,288.9898,0.6834,49139.6953,288.9898_0.6834,288.9898_0.6834,1
361.0718_2.8985,361.0718,2.8985,163612.82815,Cluster_371.1007_2.9003,163.041_2.898;325.0949_2.8977;361.0718_2.8985;363.0701_2.8993;371.1007_2.9003;704.1056_2.8988,6
256.0603_0.7049,256.0603,0.7049,51120.400349999996,Cluster_256.0603_0.7049,256.0603_0.7049;258.0566_0.7046,2
147.0304_1.1366,147.0304,1.1366,59988.7617,147.0304_1.1366,147.0304_1.1366,1
295.105_2.4888,295.105,2.4888,80955.71095000001,Cluster_295.105_2.4888,295.105_2.4888;363.0915_2.4881,2
409.0743_0.715,409.0743,0.715,41896.6719,409.0743_0.715,409.0743_0.715,1
351.0586_0.7091,351.0586,0.7091,34122.7676,351.0586_0.7091,351.0586_0.7091,1
308.1002_1.2986,308.1002,1.2986,17247.78715,Cluster_128.0358_1.2989,128.0358_1.2989;129.0308_1.2944;279.0614_1.3023;308.1002_1.2986;342.0459_1.3009;372.9752_1.2999;394.9569_1.3044,7
428.0693_2.5482,428.0693,2.5482,30101.03225,Cluster_232.0604_2.5485,232.0604_2.5485;265.0053_2.5483;399.1166_2.5484;428.0693_2.5482;445.1207_2.5478,5
410.8636_0.5614,410.8636,0.5614,60690.19925,Cluster_326.9024_0.5602,326.9024_0.5602;410.8636_0.5614,2
335.1363_3.5569,335.1363,3.5569,144351.88280000002,Cluster_335.1363_3.5569,173.0827_3.5543;335.1363_3.5569;435.06_3.5582,3
307.1413_4.0257,307.1413,4.0257,6702.06935,307.1413_4.0257,307.1413_4.0257,1
218.1045_2.7052,218.1045,2.7052,31141.8066,218.1045_2.7052,218.1045_2.7052,1
293.1253_3.4062,293.1253,3.4062,20957.20215,Cluster_293.1253_3.4062,293.1253_3.4062;481.1001_3.3992,2
345.1569_4.2113,345.1569,4.2113,28078.7969,345.1569_4.2113,345.1569_4.2113,1
403.1627_2.9668,403.1627,2.9668,243115.71875,Cluster_403.1627_2.9668,403.1627_2.9668;471.1523_2.9702;503.0877_2.9633;505.0906_2.9685;860.2411_2.963,5
182.9983_0.6918,182.9983,0.6918,52475.64455,182.9983_0.6918,182.9983_0.6918,1
402.9182_0.5352,402.9182,0.5352,68756.66015000001,Cluster_288.9379_0.5382,288.9379_0.5382;402.9182_0.5352;404.9169_0.535;516.8979_0.5339;518.8967_0.5335;532.877_0.538,6
387.115_0.727,387.115,0.727,148410.35155000002,Cluster_377.0869_0.7164,1145.2893_0.7267;1161.2673_0.7248;341.1093_0.7266;377.0869_0.7164;379.0844_0.7166;387.115_0.727;491.1616_0.726;515.1254_0.7264;803.1735_0.7196;819.1499_0.7172;982.2174_0.7166;990.2107_0.7298,12
393.0836_3.3424,393.0836,3.3424,54603.0723,Cluster_325.095_3.3409,325.095_3.3409;393.0836_3.3424,2
229.0134_0.6572,229.0134,0.6572,151765.39844999998,Cluster_229.0134_0.6572,229.0134_0.6572;229.0135_0.6572,2
968.573_0.5837,968.573,0.5837,34795.9199,Cluster_296.8839_0.5836,1052.5345_0.5834;1054.5334_0.5835;1096.5173_0.583;1136.4956_0.5832;1138.4952_0.5833;1222.4566_0.5831;1306.4187_0.5826;1390.3812_0.5831;296.8839_0.5836;298.8821_0.5837;380.8452_0.5838;382.8433_0.5834;464.8062_0.5835;466.8046_0.5845;548.7675_0.5832;550.7656_0.5838;632.7285_0.5837;634.7267_0.5837;716.6895_0.5838;718.6877_0.5835;800.6505_0.5837;802.6489_0.583;804.6471_0.583;884.6117_0.5832;886.6103_0.584;888.6085_0.5827;927.5936_0.5834;968.573_0.5837;970.572_0.5835;972.5704_0.5856,30
306.0782_1.0869,306.0782,1.0869,210998.85155000002,Cluster_306.0782_1.0869,306.0782_1.0869;308.0774_1.0857;404.0441_1.0882;635.1425_1.0871;651.1114_1.083;666.0724_1.0911,6
500.9209_0.5296,500.9209,0.5296,94056.04295,Cluster_272.9607_0.5308,114.989_0.5302;158.9795_0.5328;160.9776_0.5299;244.9651_0.5296;272.9607_0.5308;274.9593_0.5298;358.9452_0.5298;386.9411_0.53;388.9397_0.5292;472.925_0.5302;474.9233_0.5298;500.9209_0.5296;502.9199_0.5295;504.9156_0.5299,14
260.9827_0.6706,260.9827,0.6706,32414.4375,260.9827_0.6706,260.9827_0.6706,1
137.0248_2.4659,137.0248,2.4659,99984.78125,Cluster_299.0794_2.466,137.0248_2.4659;299.0794_2.466;337.0533_2.4651;345.0858_2.4658;367.0672_2.4657;444.0016_2.4662,6
335.0347_0.6714,335.0347,0.6714,58378.80665,335.0347_0.6714,335.0347_0.6714,1
261.0336_0.6547,261.0336,0.6547,35408.535149999996,261.0336_0.6547,261.0336_0.6547,1
414.044_1.0219,414.044,1.0219,61585.793000000005,Cluster_414.044_1.0219,414.044_1.0219;579.0316_1.0202,2
444.0309_1.0172,444.0309,1.0172,71973.7695,Cluster_346.0577_1.0184,346.0577_1.0184;444.0309_1.0172;715.1014_1.0186;731.0801_1.018,4
288.9884_1.137,288.9884,1.137,24522.683599999997,288.9884_1.137,288.9884_1.137,1
315.086_2.4576,315.086,2.4576,56810.24415,Cluster_325.1153_2.4568,315.086_2.4576;325.1153_2.4568,2
421.0029_1.1426,421.0029,1.1426,45829.267550000004,421.0029_1.1426,421.0029_1.1426,1
469.114_2.3718,469.114,2.3718,262195.37505,Cluster_433.1373_2.3726,433.1373_2.3726;469.114_2.3718;471.1117_2.3719;479.1423_2.3741;501.123_2.3726;533.0611_2.3725;547.1295_2.3719;578.0587_2.3723,8
597.1842_4.1838,597.1842,4.1838,190434.44535,Cluster_597.1842_4.1838,477.1424_4.1824;597.1842_4.1838,2
491.1437_3.8067,491.1437,3.8067,52307.56055,Cluster_491.1437_3.8067,481.1142_3.7929;491.1437_3.8067,2
279.0614_1.3023,279.0614,1.3023,5560.1731,Cluster_128.0358_1.2989,128.0358_1.2989;129.0308_1.2944;279.0614_1.3023;308.1002_1.2986;342.0459_1.3009;372.9752_1.2999;394.9569_1.3044,7
228.9951_0.8844,228.9951,0.8844,29057.64845,Cluster_226.9969_0.8871,226.9969_0.8871;228.9951_0.8844,2
549.2001_4.5171,549.2001,4.5171,239022.51565,Cluster_549.2001_4.5171,549.2001_4.5171;571.181_4.519;649.1228_4.5193,3
373.1169_3.3025,373.1169,3.3025,5885.0061000000005,373.1169_3.3025,373.1169_3.3025,1
384.0798_2.5484,384.0798,2.5484,17931.4805,Cluster_164.0727_2.5485,164.0727_2.5485;344.1361_2.5485;351.1342_2.5484;384.0798_2.5484;418.0409_2.5481;547.1423_2.5477;548.1462_2.5482;564.1945_2.5483;583.1191_2.5482;615.1305_2.5478;683.268_2.5484;710.2247_2.5491;712.2216_2.5484,13
361.0713_3.3425,361.0713,3.3425,43700.58395,Cluster_163.041_3.3433,163.041_3.3433;361.0713_3.3425;363.0705_3.3428;425.0188_3.3412;651.1942_3.343;673.1765_3.343,6
318.0625_2.3267,318.0625,2.3267,33551.8008,318.0625_2.3267,318.0625_2.3267,1
177.0385_0.7199,177.0385,0.7199,40829.8359,177.0385_0.7199,177.0385_0.7199,1
353.0895_3.571,353.0895,3.571,306506.48439999996,Cluster_353.0895_3.571,191.0565_3.5844;351.0739_3.5718;353.0895_3.571;369.0844_3.5708;407.008_3.5706;441.9779_3.5715;452.0058_3.5712;453.0134_3.5711;727.1505_3.572;729.1651_3.5712,10
266.189_4.5305,266.189,4.5305,120824.44140000001,Cluster_266.189_4.5305,266.189_4.5305;302.1656_4.5305;304.163_4.531;312.1942_4.5306;329.1842_4.5305;380.1823_4.5313,6
409.0772_2.8482,409.0772,2.8482,97897.88279999999,Cluster_409.0772_2.8482,377.0667_2.8468;379.0657_2.8459;404.0849_2.8491;409.0772_2.8482;459.0244_2.8474;482.016_2.8475;486.0116_2.8476,7
575.0162_0.7104,575.0162,0.7104,39645.341799999995,575.0162_0.7104,575.0162_0.7104,1
205.0365_2.1637,205.0365,2.1637,91877.87890000001,Cluster_205.0365_2.1637,173.0098_2.1632;205.0365_2.1637,2
229.0606_0.5661,229.0606,0.5661,19277.13085,Cluster_229.0606_0.5661,145.0986_0.5724;229.0606_0.5661,2
117.0184_0.7598,117.0184,0.7598,60203.2793,Cluster_191.0204_0.76,117.0184_0.7598;191.0204_0.76,2
917.2359_4.6083,917.2359,4.6083,16665.10745,917.2359_4.6083,917.2359_4.6083,1
133.051_2.0017,133.051,2.0017,23970.580049999997,133.051_2.0017,133.051_2.0017,1
510.9276_1.1476,510.9276,1.1476,27415.319349999998,Cluster_510.9276_1.1476,504.9296_1.1472;507.9278_1.1472;508.9272_1.1474;510.9276_1.1476,4
280.9095_0.5804,280.9095,0.5804,97964.83595000001,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
